ID,x1,x2,x3,x4,y1,y2,y3,y4,choice
1094,1,1,7,1,2,7,10,10,2
1094,7,10,4,5,1,3,3,10,2
1094,5,7,2,6,3,7,4,8,1
1095,6,9,3,4,1,9,8,3,2
1095,1,6,8,5,9,10,8,8,1
1095,3,8,7,6,2,8,8,9,3
1095,10,1,7,3,4,6,8,1,4
1095,5,9,3,7,2,10,4,7,3
1095,7,8,4,2,1,9,8,4,1
1095,5,7,7,10,9,5,2,7,4
1095,4,6,6,3,1,10,4,8,1
1096,5,5,1,3,3,6,10,4,1
1096,5,5,10,1,10,10,3,8,1
1096,1,2,10,6,8,8,6,8,3
1096,6,3,3,4,3,5,5,9,1
1096,9,10,5,10,6,1,1,2,4
1096,9,6,5,6,1,10,10,2,1
1096,3,3,4,7,2,8,3,9,1
1096,8,6,5,9,2,8,7,3,2
1097,9,10,10,1,1,10,4,7,4
1097,9,9,8,9,8,9,1,8,1
1097,6,7,6,5,7,7,2,8,3
1097,1,6,1,3,9,4,4,9,4
1097,10,4,7,5,7,10,6,10,1
1097,1,2,10,9,6,9,3,3,2
1097,1,7,4,1,8,4,6,9,4
1097,6,2,4,8,5,8,8,2,2
1098,3,9,4,2,2,1,1,4,2
1098,5,9,7,7,2,8,7,3,1
1098,7,8,3,3,3,9,2,3,1
1098,9,6,4,9,2,3,2,1,3
1098,4,4,3,10,8,5,6,9,2
1098,4,7,9,3,9,5,1,1,4
1098,4,2,10,10,6,10,6,2,4
1098,1,4,9,2,8,10,9,5,1
1099,4,10,1,2,5,3,4,9,2
1099,6,10,1,7,8,6,3,9,3
1099,5,10,5,6,3,5,9,2,1
1099,9,9,9,6,1,10,5,5,1
1099,3,6,8,9,2,8,10,10,1
1099,10,9,10,3,5,2,6,5,2
1099,6,9,9,10,2,3,2,9,4
1099,5,7,1,8,10,9,6,2,2
1100,8,7,4,10,5,10,7,9,2
1100,2,8,10,3,7,2,1,3,2
1100,9,5,9,9,5,9,2,1,2
1100,4,3,10,9,6,2,7,7,3
1100,9,10,10,7,4,10,3,10,3
1100,6,3,9,6,2,2,7,1,3
1100,5,6,6,4,9,2,5,5,4
1100,6,6,8,1,1,6,4,8,1
1101,9,3,3,9,5,5,5,1,2
1101,3,10,10,5,8,4,10,6,1
1101,1,2,1,1,10,4,9,10,1
1101,10,1,10,4,10,4,7,3,3
1101,4,2,5,4,7,9,6,9,2
1101,3,3,6,7,10,2,5,6,4
1101,4,9,3,10,10,10,2,3,1
1101,3,10,3,4,3,8,7,2,3
1102,5,10,3,8,2,5,7,7,3
1102,5,8,2,9,6,6,9,10,4
1102,1,3,10,5,5,9,1,10,3
1102,1,9,4,3,1,10,4,3,2
1102,10,8,6,4,1,1,5,8,1
1102,10,5,1,1,3,7,4,10,4
1102,8,1,9,8,8,7,6,6,2
1102,5,10,10,7,9,7,10,6,1
1103,8,4,7,9,5,5,1,10,4
1103,8,10,4,5,3,9,10,1,4
1103,2,2,7,3,3,3,4,6,4
1103,7,6,5,1,3,9,10,4,4
1103,5,4,7,1,4,8,4,3,2
1103,4,8,5,7,7,2,7,9,2
1103,6,7,8,8,7,8,9,2,4
1103,10,10,5,3,10,1,4,2,1
1104,6,9,7,4,5,4,7,2,3
1104,3,7,10,7,3,5,10,3,3
1104,6,4,9,7,1,3,9,2,3
1104,3,7,9,10,2,1,7,3,3
1104,10,4,7,10,3,9,4,9,4
1104,10,8,8,6,9,8,5,5,1
1104,2,9,9,6,5,1,9,9,2
1104,3,6,7,10,8,2,8,8,4
1105,10,4,3,5,9,10,1,1,4
1105,10,9,8,9,4,7,8,9,1
1105,2,3,5,10,8,7,6,5,4
1105,7,2,10,5,9,5,9,9,2
1105,8,5,2,10,10,8,8,1,3
1105,4,7,5,10,9,8,5,7,1
1105,10,3,5,8,2,1,6,4,2
1105,7,6,1,9,2,7,10,3,1
1106,2,7,10,10,6,1,6,3,4
1106,3,7,8,4,5,1,9,6,4
1106,6,5,6,6,6,6,8,3,4
1106,10,10,7,3,6,2,4,3,4
1106,4,6,2,10,9,7,5,4,4
1106,6,6,9,5,8,4,4,2,1
1106,4,1,5,10,9,7,5,5,4
1106,4,2,9,2,2,6,10,7,4
1107,8,6,6,2,1,1,5,3,3
1107,4,3,3,8,6,5,2,7,3
1107,9,3,2,9,1,4,10,9,4
1107,6,4,2,4,9,9,2,1,1
1107,6,10,9,8,9,9,6,3,2
1107,5,1,2,5,3,1,1,1,2
1107,4,10,9,4,6,7,8,3,4
1107,4,10,6,7,5,10,2,4,2
1108,3,1,1,10,2,9,4,3,4
1108,6,1,10,2,6,8,10,10,1
1108,8,3,5,7,3,5,9,8,1
1108,3,7,10,3,1,3,9,3,2
1108,8,10,5,8,10,1,10,10,2
1108,2,1,4,6,8,9,6,4,4
1108,3,1,1,7,1,4,3,2,4
1108,5,6,7,8,8,5,8,6,4
1109,3,1,5,1,1,9,8,7,2
1109,7,8,2,10,10,8,10,6,4
1109,6,10,3,3,7,6,4,1,4
1109,8,3,4,6,10,2,8,8,3
1109,3,8,4,8,10,10,3,7,4
1109,8,10,9,8,10,4,6,10,2
1109,3,2,9,9,9,1,8,1,4
1109,3,8,5,6,3,9,9,2,4
1110,2,9,6,6,8,6,3,9,2
1110,1,9,8,5,8,3,4,3,2
1110,7,3,3,6,4,6,4,6,4
1110,3,3,4,4,10,2,2,9,1
1110,5,5,5,2,9,1,3,10,1
1110,1,9,3,10,4,8,10,5,2
1110,8,3,3,7,5,10,2,7,1
1110,10,2,1,5,3,6,9,6,1
1111,5,8,8,7,2,8,4,10,4
1111,6,10,1,6,6,2,1,4,3
1111,4,4,4,9,5,5,2,9,1
1111,8,3,10,8,10,2,4,7,1
1111,6,3,6,2,9,5,5,2,3
1111,9,7,6,4,5,1,4,4,2
1111,9,1,4,1,2,1,3,6,1
1111,6,6,10,9,9,9,7,10,4
1112,2,7,4,6,10,5,9,10,2
1112,2,1,1,7,10,6,7,5,4
1112,4,4,6,7,7,4,2,7,4
1112,2,4,8,7,3,6,5,2,3
1112,1,8,6,5,3,5,6,7,2
1112,3,4,5,7,2,3,7,7,1
1112,2,10,1,6,8,8,2,9,2
1112,3,9,4,6,6,1,3,5,2
1113,5,5,9,3,9,4,9,1,3
1113,1,7,5,10,1,5,10,2,3
1113,10,10,8,3,3,3,8,4,3
1113,3,3,7,3,1,6,8,3,3
1113,2,10,10,2,7,3,3,10,1
1113,3,2,9,3,5,10,5,6,2
1113,4,9,7,4,1,7,7,2,4
1113,4,2,3,2,5,2,6,7,1
1114,7,8,8,2,7,10,8,10,3
1114,2,7,4,5,7,6,6,2,1
1114,4,9,8,9,7,6,6,9,1
1114,10,4,8,3,3,2,3,6,1
1114,10,3,8,9,9,3,1,4,4
1114,2,7,5,10,4,9,7,9,1
1114,5,7,10,1,8,6,5,6,2
1114,2,8,3,2,5,1,9,4,4
1115,1,5,2,5,8,9,7,5,2
1115,4,7,8,4,9,1,1,7,1
1115,8,7,5,6,4,3,7,10,4
1115,9,10,10,2,1,8,9,6,2
1115,7,1,7,1,6,10,5,7,2
1115,2,1,5,8,6,4,8,6,3
1115,10,3,4,7,10,3,7,1,1
1115,9,1,7,8,4,1,1,5,1
1116,3,1,7,6,1,10,2,8,2
1116,5,10,3,8,5,5,2,5,2
1116,3,8,10,8,2,4,8,10,4
1116,3,2,10,10,5,6,5,1,2
1116,6,9,3,2,10,6,10,6,1
1116,2,4,10,1,6,8,10,2,3
1116,6,4,1,10,1,3,2,9,3
1116,7,9,6,1,3,5,6,7,2
1117,2,1,4,10,10,2,5,3,4
1117,9,1,9,9,4,8,1,8,3
1117,7,3,4,2,3,4,4,3,2
1117,10,4,1,9,1,6,3,9,4
1117,3,2,2,4,1,2,1,9,4
1117,6,10,6,2,5,5,3,4,4
1117,2,9,10,5,6,4,2,1,4
1117,2,3,5,9,10,9,6,5,4
1118,9,1,3,1,5,10,10,4,1
1118,3,1,1,3,1,10,10,9,1
1118,10,5,7,4,2,9,4,5,2
1118,2,3,2,8,10,10,6,6,4
1118,3,5,3,1,2,10,6,4,1
1118,5,10,9,10,1,3,4,9,2
1118,8,10,2,4,2,5,5,3,3
1118,6,1,6,9,6,3,7,2,4
1119,5,9,4,9,10,8,6,9,4
1119,9,1,4,3,5,4,1,5,1
1119,9,6,6,8,2,3,4,10,4
1119,8,5,4,8,7,6,5,8,2
1119,2,10,8,1,8,4,10,5,1
1119,8,3,4,4,5,3,1,7,1
1119,7,10,4,7,7,1,1,10,4
1119,2,6,9,5,5,2,6,1,2
1120,10,8,8,5,8,2,2,4,4
1120,10,4,10,1,3,8,7,10,4
1120,2,5,9,8,8,10,6,1,1
1120,7,4,1,2,10,6,6,8,2
1120,5,9,10,4,8,9,3,2,4
1120,1,6,6,4,2,4,4,9,3
1120,8,9,8,1,4,2,5,8,4
1120,5,2,3,10,7,6,1,10,3
1121,8,4,2,1,6,5,5,5,2
1121,6,10,1,6,10,6,8,5,2
1121,10,9,4,5,4,2,2,1,1
1121,7,1,9,7,10,4,6,4,2
1121,2,1,2,9,9,8,4,4,4
1121,10,4,8,5,9,1,1,2,1
1121,7,3,9,8,2,10,1,2,1
1121,10,2,3,3,10,4,1,8,3
1122,2,6,8,9,6,2,8,9,1
1122,5,1,5,7,10,5,5,3,2
1122,8,8,5,6,7,4,10,8,2
1122,7,10,3,10,9,9,1,1,3
1122,6,7,2,5,1,3,2,10,2
1122,2,2,5,3,9,5,7,4,3
1122,9,4,10,3,4,2,5,4,3
1122,3,8,9,6,7,2,5,10,1
1123,2,2,2,9,1,5,1,9,2
1123,10,1,6,7,4,6,2,3,1
1123,2,9,8,3,5,1,2,3,1
1123,8,6,5,1,7,5,5,10,2
1123,4,7,2,3,7,9,1,4,2
1123,10,6,2,1,10,3,3,3,1
1123,6,9,9,7,9,10,4,4,3
1123,7,7,4,2,8,6,2,1,3
1124,10,5,5,8,9,7,7,7,1
1124,10,2,7,6,10,6,6,9,2
1124,7,5,3,5,6,8,7,6,3
1124,9,4,3,9,7,5,7,1,4
1124,8,9,6,2,3,7,6,3,1
1124,6,10,6,3,3,4,6,9,1
1124,3,6,10,9,2,8,8,5,4
1124,2,7,5,3,1,5,10,7,4
1125,5,5,4,4,4,5,8,2,4
1125,2,9,6,10,3,7,5,9,4
1125,10,9,10,9,2,8,2,1,1
1125,2,8,3,9,10,3,6,9,3
1125,3,1,10,10,5,3,7,8,3
1125,8,5,7,5,6,10,2,7,2
1125,4,8,10,4,2,8,8,3,1
1125,2,2,2,3,7,6,4,9,4
1126,4,3,2,7,8,1,1,3,2
1126,1,8,6,4,5,5,6,2,4
1126,6,8,5,7,10,9,6,8,4
1126,2,10,9,6,3,2,1,8,3
1126,1,7,7,8,1,1,5,1,2
1126,3,2,4,3,3,10,6,10,1
1126,10,6,2,4,7,6,9,10,2
1126,3,4,8,3,2,6,1,9,3
1127,8,5,6,9,1,1,8,9,4
1127,2,10,7,9,1,3,7,6,4
1127,5,4,1,6,6,1,7,3,1
1127,2,2,7,6,3,10,4,8,4
1127,4,8,6,2,4,6,1,2,2
1127,5,4,10,5,6,5,5,10,4
1127,7,2,8,5,3,7,4,2,3
1127,4,2,9,10,2,10,6,5,2
1128,9,4,1,5,2,9,5,4,1
1128,7,1,10,4,6,1,10,6,1
1128,1,3,3,9,2,7,1,7,1
1128,4,1,9,8,10,8,8,4,4
1128,9,5,6,10,6,9,4,6,4
1128,6,10,2,6,2,5,5,2,2
1128,10,2,5,8,5,10,10,9,2
1128,8,1,2,2,4,5,2,5,3
1129,5,1,6,6,7,1,2,8,2
1129,5,5,4,2,1,7,9,10,3
1129,1,5,7,3,2,6,5,9,1
1129,1,8,7,5,9,5,9,4,2
1129,10,6,6,10,6,2,9,4,3
1129,9,6,3,8,8,10,7,2,4
1129,5,6,6,7,10,3,6,2,4
1129,9,2,10,8,4,2,10,4,2
1130,8,9,7,1,8,6,1,2,1
1130,3,8,2,5,9,10,3,8,1
1130,3,8,6,6,1,8,3,9,1
1130,4,8,8,4,3,7,7,8,4
1130,1,4,8,5,4,8,10,8,3
1130,3,9,10,5,6,7,4,7,4
1130,7,5,8,3,4,6,1,8,4
1130,8,6,8,9,10,8,10,7,2
1131,1,1,6,6,3,1,2,8,2
1131,5,8,9,5,3,7,1,10,1
1131,2,2,8,7,1,3,8,9,1
1131,10,4,5,1,6,4,3,2,4
1131,5,2,5,5,10,7,6,10,2
1131,5,2,10,9,6,10,6,6,1
1131,2,3,6,8,9,8,4,4,1
1131,7,2,4,6,5,1,8,4,2
1132,8,4,2,2,8,8,4,10,1
1132,8,8,10,6,7,1,8,10,3
1132,4,1,2,2,6,3,6,1,4
1132,9,9,8,10,6,1,9,7,4
1132,4,5,2,2,2,6,8,1,3
1132,9,2,1,4,5,9,1,5,1
1132,4,4,3,6,2,3,2,10,1
1132,7,2,9,3,4,4,7,2,3
1133,2,7,4,5,10,2,2,5,3
1133,7,8,5,4,4,6,9,5,4
1133,10,9,2,4,1,7,6,3,1
1133,3,10,2,9,7,3,6,10,2
1133,9,8,2,2,4,7,9,5,1
1133,9,3,7,2,10,6,6,4,4
1133,5,2,10,10,6,7,7,6,2
1133,8,1,5,8,3,5,5,2,2
1134,3,6,7,4,7,10,9,3,4
1134,3,4,7,3,5,1,4,3,2
1134,5,7,5,5,9,4,1,9,4
1134,8,3,1,3,2,6,5,7,1
1134,10,3,2,8,3,6,5,4,3
1134,4,10,6,4,5,10,2,9,3
1134,1,5,3,5,10,7,7,7,2
1134,1,9,6,9,3,9,2,5,4
1135,3,7,8,1,4,1,6,6,2
1135,5,6,6,1,9,2,7,7,1
1135,4,7,9,9,7,4,4,6,3
1135,7,7,1,1,4,3,1,6,3
1135,1,7,4,8,9,8,7,1,4
1135,6,10,5,9,7,9,10,1,2
1135,1,4,4,8,1,2,2,6,4
1135,8,7,7,2,1,1,5,3,1
1136,5,6,9,6,6,4,1,2,3
1136,7,9,8,3,4,1,10,5,3
1136,4,9,6,7,3,4,9,6,3
1136,3,10,5,8,2,1,8,9,1
1136,1,3,4,8,9,5,6,10,4
1136,3,10,9,5,2,6,10,4,1
1136,6,10,4,8,3,8,10,6,3
1136,4,10,2,10,3,2,4,10,1
1137,9,3,4,3,2,4,3,4,4
1137,5,3,1,7,8,10,8,6,3
1137,5,10,2,1,9,10,10,8,2
1137,5,2,7,1,7,6,8,8,2
1137,8,2,2,7,8,4,3,9,2
1137,10,1,10,7,2,6,10,1,3
1137,3,5,2,8,10,2,8,8,2
1137,10,9,2,8,1,3,2,3,3
1138,8,4,5,2,2,8,8,4,4
1138,5,3,1,2,8,2,7,9,3
1138,2,1,10,3,7,8,5,3,4
1138,6,6,2,2,4,7,8,4,3
1138,1,6,7,9,1,3,7,9,1
1138,10,8,4,8,2,8,6,2,4
1138,3,5,8,4,1,9,8,6,1
1138,1,3,2,6,1,6,6,7,1
1139,10,7,7,7,9,2,5,4,2
1139,10,4,8,8,4,8,6,1,4
1139,5,6,6,1,8,9,2,7,2
1139,10,6,4,4,8,2,7,3,1
1139,2,1,5,1,6,2,9,5,3
1139,9,10,5,4,7,7,7,7,4
1139,1,2,8,1,2,5,2,1,2
1139,10,10,7,3,8,4,5,8,4
1140,4,10,7,8,6,4,3,8,3
1140,3,2,2,1,4,1,4,4,3
1140,6,1,10,1,2,6,9,7,4
1140,3,3,1,4,9,10,8,10,3
1140,2,2,7,6,9,9,5,3,4
1140,2,5,4,1,6,8,7,8,1
1140,1,5,4,8,7,1,2,3,2
1140,1,8,6,6,5,1,4,9,1
1141,4,7,9,4,3,9,4,8,3
1141,1,9,2,1,1,1,7,2,1
1141,8,1,5,3,1,5,5,2,1
1141,4,1,9,5,5,5,5,6,3
1141,9,8,9,10,2,3,5,1,2
1141,4,8,10,3,9,10,9,7,3
1141,5,2,9,10,1,10,2,9,3
1141,6,1,1,6,3,4,9,2,2
1142,8,5,2,9,4,1,9,8,2
1142,9,8,8,3,7,10,4,6,4
1142,5,2,2,8,2,3,10,2,3
1142,2,3,7,4,8,4,5,1,4
1142,9,9,6,4,8,6,3,2,3
1142,5,7,1,6,1,4,10,2,3
1142,7,6,6,9,10,10,9,6,4
1142,2,5,5,6,7,9,5,1,4
1143,10,8,7,4,5,5,5,8,4
1143,3,9,9,7,8,7,1,2,1
1143,3,10,2,1,8,9,3,7,4
1143,2,7,5,4,5,10,8,8,3
1143,3,7,6,4,9,2,5,3,1
1143,2,3,4,7,9,9,9,3,4
1143,1,4,9,9,3,7,2,5,4
1143,3,6,4,7,1,9,4,4,2
1144,9,8,6,6,7,2,1,2,3
1144,6,6,10,2,2,3,9,1,4
1144,1,4,9,7,3,2,3,10,2
1144,9,4,5,4,8,8,6,7,4
1144,5,6,7,2,7,10,8,10,2
1144,2,2,10,1,1,1,7,6,3
1144,7,10,6,9,8,3,1,5,3
1144,5,7,7,3,9,1,9,3,2
1145,3,5,4,6,2,3,1,6,1
1145,2,7,4,6,2,3,1,10,1
1145,7,6,10,2,8,3,9,8,2
1145,3,1,10,4,6,2,3,4,4
1145,1,5,2,6,10,3,1,10,3
1145,1,1,9,4,9,6,10,5,2
1145,2,8,6,2,6,8,4,6,4
1145,6,8,4,6,5,1,5,3,4
1146,1,1,6,4,10,9,8,1,1
1146,9,2,10,1,10,5,10,7,2
1146,4,8,4,4,2,8,7,2,2
1146,7,3,9,4,1,7,6,5,1
1146,3,9,2,1,10,5,6,2,1
1146,1,4,9,3,10,1,5,9,1
1146,1,1,3,6,4,9,3,5,2
1146,10,3,3,1,9,3,7,3,3
1147,7,3,1,3,6,6,4,4,4
1147,4,2,9,1,4,1,9,3,1
1147,7,7,2,10,6,4,5,6,3
1147,9,6,6,4,1,4,5,6,4
1147,5,10,5,1,9,6,9,6,1
1147,9,6,2,2,5,3,9,7,3
1147,4,5,9,6,1,2,3,7,4
1147,2,5,2,4,5,10,1,10,4
1148,8,8,8,6,4,3,9,1,3
1148,9,10,9,10,10,1,6,4,2
1148,2,5,8,3,4,4,6,10,4
1148,6,3,7,6,6,5,10,8,2
1148,2,7,6,2,10,6,1,1,4
1148,2,5,2,9,5,6,2,2,1
1148,10,4,5,6,6,8,2,5,3
1148,7,6,9,3,5,3,10,5,4
1149,8,2,10,1,5,2,9,6,1
1149,4,10,5,4,1,3,5,6,2
1149,3,8,5,6,2,2,8,1,2
1149,7,3,1,7,6,10,1,8,1
1149,4,3,4,1,5,4,2,4,2
1149,6,3,5,2,6,5,10,4,1
1149,4,5,8,5,7,9,4,7,3
1149,2,3,2,6,6,5,9,10,1
1150,1,3,3,4,10,5,3,10,1
1150,8,1,5,9,10,3,3,7,2
1150,7,10,5,7,8,7,2,2,1
1150,5,3,2,5,5,6,10,4,3
1150,8,3,8,1,1,1,5,2,3
1150,1,8,1,7,8,8,2,6,4
1150,10,1,8,10,3,3,9,8,4
1150,6,9,7,2,3,7,9,10,2
1151,7,4,10,10,1,5,1,1,3
1151,8,3,7,8,6,6,9,9,3
1151,10,4,6,10,4,2,10,4,4
1151,4,1,9,10,7,5,3,5,3
1151,10,6,9,4,5,4,3,9,1
1151,2,8,7,1,7,3,3,10,2
1151,3,8,3,6,6,8,10,9,4
1151,5,6,8,5,1,2,7,7,1
1152,8,4,5,10,1,7,9,8,2
1152,6,6,5,4,9,5,1,6,4
1152,8,2,5,7,5,4,5,3,2
1152,10,6,2,1,9,2,7,3,4
1152,10,8,1,7,10,5,2,4,3
1152,8,7,8,6,2,8,2,8,4
1152,9,7,5,6,8,5,10,7,3
1152,1,6,5,4,7,6,9,4,3
1153,8,4,5,8,1,3,10,6,1
1153,1,9,1,4,3,2,2,10,2
1153,8,4,2,2,10,2,4,7,2
1153,7,8,8,7,3,1,4,10,1
1153,2,1,2,7,7,1,1,9,3
1153,3,5,1,9,1,1,8,10,2
1153,10,3,4,8,5,4,5,10,1
1153,3,4,8,3,2,5,5,8,1
1154,8,10,9,8,8,10,4,6,3
1154,7,7,3,9,3,3,4,2,4
1154,1,1,3,7,1,10,8,7,1
1154,6,2,9,3,6,3,5,3,4
1154,1,8,4,8,10,6,3,4,1
1154,6,7,7,2,6,3,7,5,2
1154,6,4,2,10,7,2,5,10,4
1154,4,2,1,7,5,4,5,10,4
1155,7,9,4,5,10,7,7,5,2
1155,1,6,6,6,1,3,3,7,4
1155,1,1,2,5,7,10,7,6,4
1155,2,10,3,8,9,4,6,10,2
1155,5,10,5,2,2,8,1,3,2
1155,1,1,8,9,8,3,2,5,3
1155,1,4,7,4,7,8,2,8,2
1155,2,1,5,1,9,10,4,9,3
1156,4,7,8,8,7,1,9,7,2
1156,1,10,5,5,10,8,3,1,1
1156,4,8,6,4,10,6,1,5,1
1156,5,7,8,1,10,1,9,1,4
1156,9,4,5,1,4,6,4,10,3
1156,9,4,6,7,10,8,3,1,4
1156,3,9,8,1,2,8,7,4,4
1156,4,3,7,4,7,8,9,4,2
1157,10,9,7,10,7,4,2,4,3
1157,6,9,10,3,8,4,2,8,3
1157,3,8,2,4,4,10,5,1,2
1157,8,7,6,9,2,1,1,5,3
1157,5,8,8,10,10,4,10,2,1
1157,2,7,10,6,8,9,7,3,1
1157,9,7,2,7,7,2,4,7,2
1157,5,1,9,8,4,2,5,7,4
1158,5,4,7,7,3,9,3,5,3
1158,3,7,1,7,6,2,9,7,4
1158,6,5,10,7,4,4,9,2,4
1158,1,4,3,7,8,1,1,10,4
1158,9,3,1,3,6,7,8,6,1
1158,5,4,7,8,4,8,3,1,4
1158,10,7,3,3,8,7,9,9,1
1158,7,1,2,4,3,7,10,5,1
1159,9,10,4,6,1,9,8,6,1
1159,6,3,4,6,6,1,9,2,2
1159,3,1,8,9,2,6,5,10,2
1159,9,4,2,7,4,5,8,10,3
1159,5,2,1,1,4,4,7,6,2
1159,9,1,6,6,6,1,4,4,2
1159,10,9,2,5,9,10,7,1,4
1159,6,1,10,1,3,3,10,8,2
1160,6,10,10,6,9,5,5,4,3
1160,9,8,3,3,7,5,2,6,2
1160,9,4,5,10,3,5,3,4,2
1160,1,10,2,7,10,10,2,1,1
1160,9,10,7,8,2,1,10,6,3
1160,5,5,6,3,1,9,5,4,1
1160,2,1,9,8,4,8,5,10,3
1160,9,3,8,3,9,4,3,5,1
1161,8,1,5,1,5,1,8,9,1
1161,9,1,6,2,7,9,5,8,3
1161,7,3,8,5,6,3,5,4,4
1161,3,3,1,6,2,2,7,4,4
1161,1,2,5,4,4,6,6,6,1
1161,7,3,7,1,10,2,9,3,1
1161,3,4,4,4,10,7,7,2,1
1161,9,10,6,8,3,4,4,1,4
1162,2,5,7,7,10,2,4,9,2
1162,2,5,7,3,2,4,4,2,3
1162,3,5,8,10,9,5,8,9,1
1162,4,1,7,4,3,9,4,10,1
1162,9,3,7,2,3,3,4,3,1
1162,4,7,3,8,3,10,1,4,4
1162,3,3,7,4,1,2,9,5,4
1162,5,7,4,7,7,10,9,4,3
1163,1,8,8,10,6,8,5,1,4
1163,3,10,3,2,3,4,10,10,1
1163,8,8,6,7,6,7,10,2,4
1163,2,5,7,8,1,8,3,5,1
1163,8,6,8,4,2,3,9,4,1
1163,8,6,10,7,8,5,4,6,4
1163,6,6,10,10,2,4,9,9,1
1163,9,4,6,1,7,5,6,9,1
1164,7,4,8,3,4,9,4,4,3
1164,5,5,2,2,5,4,2,8,3
1164,4,9,3,5,7,8,5,10,2
1164,5,9,7,8,7,4,1,2,4
1164,1,3,10,4,10,5,4,5,4
1164,7,7,9,6,8,3,3,8,2
1164,10,2,10,2,6,1,9,2,2
1164,6,3,3,10,4,4,10,4,4
1165,5,5,5,1,8,7,8,8,2
1165,1,1,6,9,6,6,10,8,3
1165,1,8,5,9,6,7,7,5,1
1165,7,8,6,2,9,5,3,4,3
1165,9,10,9,6,4,7,4,6,1
1165,2,4,9,1,8,6,2,8,3
1165,6,9,5,6,7,6,5,8,3
1165,3,2,7,8,2,7,9,5,2
1166,5,4,2,7,9,2,10,6,2
1166,2,8,1,10,6,10,9,7,1
1166,7,8,9,4,8,6,10,5,2
1166,2,1,2,6,8,3,2,8,3
1166,1,9,3,7,4,1,4,2,3
1166,4,5,2,7,9,2,6,2,3
1166,4,7,1,2,5,1,7,1,2
1166,4,9,9,1,5,4,7,10,3
1167,3,9,6,2,10,5,6,10,4
1167,8,4,9,4,10,8,8,5,4
1167,8,2,1,3,10,2,9,10,2
1167,9,5,3,6,7,4,2,8,3
1167,1,4,2,1,9,4,2,7,3
1167,10,7,2,10,10,2,1,4,3
1167,6,10,1,6,9,6,7,5,2
1167,3,4,10,6,2,6,8,10,1
1168,5,1,3,10,6,5,3,6,4
1168,8,8,9,6,8,7,2,10,4
1168,7,3,7,1,3,8,2,2,4
1168,1,6,10,2,7,9,2,10,3
1168,9,1,4,7,4,4,7,8,2
1168,2,4,10,7,2,6,8,1,1
1168,9,2,8,3,2,9,2,4,2
1168,7,5,5,7,4,4,9,10,2
1169,10,10,4,9,8,5,9,8,4
1169,4,3,9,10,2,2,4,5,4
1169,4,6,8,9,3,2,1,6,1
1169,6,9,3,6,4,1,2,9,4
1169,3,8,8,2,1,8,2,9,2
1169,5,6,1,5,7,5,10,9,4
1169,6,3,4,2,5,1,8,9,3
1169,7,7,2,6,2,2,2,3,4
1170,3,2,5,4,3,3,1,10,3
1170,3,8,10,6,10,9,8,8,2
1170,7,3,5,1,8,1,9,10,2
1170,8,4,4,1,6,4,5,6,2
1170,8,4,1,6,3,5,7,3,1
1170,9,5,8,10,7,2,9,6,4
1170,8,3,2,9,2,6,6,5,4
1170,6,3,6,2,9,10,10,9,4
1171,6,8,8,3,7,5,1,4,4
1171,8,10,3,8,3,4,5,7,2
1171,1,6,7,5,2,1,9,4,3
1171,5,5,1,1,3,8,1,1,3
1171,8,3,9,8,10,5,6,10,2
1171,7,5,1,2,8,2,8,9,2
1171,10,5,8,4,5,2,6,10,4
1171,7,8,2,2,5,1,6,9,2
1172,4,1,7,2,4,5,8,9,2
1172,7,10,2,9,4,1,1,7,4
1172,5,9,4,10,9,3,6,2,3
1172,2,4,6,3,7,9,3,9,4
1172,9,10,6,8,7,6,9,9,4
1172,5,7,6,6,2,1,9,5,3
1172,10,5,9,6,9,10,2,10,1
1172,10,7,1,8,7,10,4,4,2
1173,10,1,3,6,6,5,6,2,4
1173,8,4,3,1,8,8,1,4,3
1173,6,10,10,2,4,6,10,1,4
1173,10,4,5,9,9,1,8,2,2
1173,7,6,2,7,9,1,6,2,4
1173,2,6,8,4,3,1,5,3,2
1173,7,10,10,2,5,1,2,1,4
1173,4,4,8,9,1,3,4,5,1
1174,4,8,9,1,5,2,10,5,1
1174,4,8,6,3,2,7,8,8,1
1174,6,7,8,6,9,4,5,9,2
1174,4,7,5,5,1,5,6,8,4
1174,2,7,8,5,1,3,8,5,3
1174,2,6,8,7,6,3,1,1,1
1174,3,7,10,7,4,10,8,4,3
1174,10,1,1,3,7,2,1,2,4
1175,10,9,6,6,9,6,2,4,1
1175,2,6,9,6,8,10,6,9,3
1175,4,3,2,8,7,3,6,4,2
1175,9,10,6,7,4,9,1,6,3
1175,5,3,10,1,3,6,6,10,3
1175,3,3,10,10,2,8,2,1,3
1175,10,5,5,10,10,6,3,7,1
1175,10,4,2,10,3,9,4,3,4
1176,2,8,7,9,8,3,1,3,3
1176,7,4,2,9,3,3,8,1,4
1176,7,5,2,4,10,1,9,3,2
1176,8,9,5,5,4,4,4,3,2
1176,6,9,4,6,5,6,7,2,2
1176,9,8,5,9,10,5,2,4,3
1176,7,4,7,8,5,6,9,2,4
1176,9,3,9,6,4,6,3,7,3
1177,10,8,3,6,1,3,9,9,3
1177,9,9,9,7,10,10,10,3,1
1177,1,4,9,4,10,2,9,9,4
1177,4,10,4,3,10,10,6,10,1
1177,1,9,8,3,2,5,9,5,2
1177,2,2,1,5,5,8,3,3,4
