Respondent,RLH,price,Level 1,Level 2,Level 3,Level 1,Level 2,Level 3,Level 1,Level 2,Level 3
835,0.4994393943,-1.2833743884,0.6459401663,3.4371360784,0.0000000000,-0.7767855847,-1.4291181412,0.0000000000,-3.5217512590,-2.0626655515,0.0000000000
836,0.7675089501,-1.9432277722,1.4619480329,4.5225256980,0.0000000000,1.2842084158,1.8972652365,0.0000000000,-2.3700886542,-0.8917251066,0.0000000000
837,0.5333463523,-1.1076535906,3.3264937533,3.8289752958,0.0000000000,1.1529781830,0.9974485876,0.0000000000,-3.2742097108,-3.4270576988,0.0000000000
838,0.3380564537,-1.8736991395,0.8048131929,1.8406029016,0.0000000000,-0.6740288520,-1.8674903047,0.0000000000,-2.2480353759,-0.8624023454,0.0000000000
839,0.3119331918,-0.4420188784,1.6506844331,2.5315193974,0.0000000000,0.0217529257,0.8629831860,0.0000000000,-2.4225682082,-2.5342311834,0.0000000000
840,0.4661750056,-1.8088181293,-0.0768243756,1.0481678657,0.0000000000,-1.8739200099,-1.4331821204,0.0000000000,-1.6691696476,-2.9384198410,0.0000000000
841,0.7494329065,-2.1627029517,1.2898504644,3.7556657040,0.0000000000,-0.7846393836,0.0484530990,0.0000000000,-2.7908103019,-0.0532224654,0.0000000000
842,0.6573439715,-1.1578425430,0.6234278304,1.3648952511,0.0000000000,-2.3467839643,-3.5389780975,0.0000000000,-3.9971879980,-3.1604982482,0.0000000000
843,0.5230824788,-2.0758697921,1.4411650964,2.6484938793,0.0000000000,0.9186106433,0.7265646449,0.0000000000,-0.5312636853,1.6539267538,0.0000000000
844,0.6112856744,-2.0359887718,0.4804970933,2.7737535466,0.0000000000,-0.5897730943,0.2704539567,0.0000000000,-2.2821182600,0.4023762155,0.0000000000
845,0.5964042571,-1.0755620879,2.0815901625,4.0879790929,0.0000000000,-1.2107816926,-0.6462023676,0.0000000000,-4.2727641026,-3.1366593899,0.0000000000
846,0.2977204056,-1.3608337008,0.1386572855,1.2660903285,0.0000000000,-0.1489710023,0.5307738385,0.0000000000,-0.1427421998,-1.1571533780,0.0000000000
847,0.4886133609,-0.4685850833,-1.7665023888,0.3627779893,0.0000000000,1.0614358473,2.2172468083,0.0000000000,-3.2230958550,-2.5058330822,0.0000000000
848,0.3901444989,-1.5956522055,1.1458641239,0.2329474549,0.0000000000,0.8675068424,0.3681301300,0.0000000000,-2.4297530298,-1.7950575187,0.0000000000
849,0.6740914649,-1.7812213334,0.5179657373,3.2466671881,0.0000000000,-2.2494991142,-1.6892619975,0.0000000000,-0.0597444979,2.9837939416,0.0000000000
850,0.5321852541,-2.0002079140,-0.5691369348,-0.3078182583,0.0000000000,0.0898174623,-1.6664999186,0.0000000000,-0.6672184756,1.8530583991,0.0000000000
851,0.6418440707,-2.2227388177,0.7969584180,3.3455095135,0.0000000000,-1.5689600729,-3.0160274011,0.0000000000,-1.9079570650,-1.0233539035,0.0000000000
852,0.5554351130,-1.4184256420,1.8340234509,4.6419712876,0.0000000000,-0.3818770134,1.4922587656,0.0000000000,-1.9961898272,-0.8476451235,0.0000000000
853,0.4007017072,-1.1129063111,-1.0677732987,0.5689108124,0.0000000000,-0.6408108868,-1.4472266622,0.0000000000,-0.3713867652,3.0763770844,0.0000000000
854,0.7184172558,-2.0963579502,0.1344482222,2.0994352669,0.0000000000,-2.0553621733,-3.5446503925,0.0000000000,-2.8226071261,-0.8625983171,0.0000000000
855,0.6068795580,-1.5480583151,1.1408344276,4.3614168515,0.0000000000,-0.1256088271,0.8386521088,0.0000000000,-2.6568585188,-2.3881339378,0.0000000000
856,0.6590016463,-1.7223320872,2.0890738722,4.2607352717,0.0000000000,-1.0154063192,0.7522980142,0.0000000000,-2.7989439940,-0.9584446538,0.0000000000
857,0.5353654215,-1.8290333543,0.3587733089,0.9795647970,0.0000000000,0.6223718395,2.1538810850,0.0000000000,-3.3554439920,-3.8113146827,0.0000000000
858,0.4721324817,-2.0786693195,-0.3485549906,2.3348379526,0.0000000000,-0.8917441539,0.0032192479,0.0000000000,-1.3122517095,0.7957886319,0.0000000000
859,0.2758852691,-0.7677736980,1.2736362008,0.7576763867,0.0000000000,-0.7925050212,-2.4509363234,0.0000000000,-1.1656058125,-0.9975958202,0.0000000000
860,0.5323777435,-1.8657917006,0.4470851624,1.2609364904,0.0000000000,1.1836777358,3.1981120687,0.0000000000,-0.6120723512,-1.3979353777,0.0000000000
861,0.6664252451,-1.9734053880,0.7810081873,2.5242010054,0.0000000000,-1.1086041866,-1.5915597060,0.0000000000,-4.1955855952,-3.6483490159,0.0000000000
862,0.5402361849,-1.2371483572,0.8739009591,3.0067599535,0.0000000000,0.1438073930,0.1931714945,0.0000000000,-2.8778607706,1.1098688544,0.0000000000
863,0.7466673932,-1.9228494583,0.9835273693,3.4689689883,0.0000000000,-1.4091923543,-1.5846973929,0.0000000000,-1.9446831525,1.5276766356,0.0000000000
864,0.4709383558,-1.9695314569,-1.0814218230,-0.3218533076,0.0000000000,-0.6320324861,-2.4149654921,0.0000000000,-2.0826392500,-2.0474680582,0.0000000000
865,0.5753721089,-2.3015998226,1.6445498756,2.8916431942,0.0000000000,-0.8451197696,-0.5813901202,0.0000000000,-0.8200170128,1.6260486219,0.0000000000
866,0.5584525196,-0.2721786403,-0.5391989204,0.2356424063,0.0000000000,-2.3590029245,-4.5234115065,0.0000000000,-3.0331620558,-0.9163618126,0.0000000000
867,0.5715807490,-1.7676095496,0.5320918896,1.8362090550,0.0000000000,1.1420788882,1.6188004909,0.0000000000,-3.9062232310,-1.4987023719,0.0000000000
868,0.3324708581,0.2151602556,0.4014530775,2.0234407848,0.0000000000,-0.0379584474,-1.0314672135,0.0000000000,-2.9748975391,-1.1080529809,0.0000000000
869,0.5899307825,-1.8032308545,0.0645207629,-1.1207228287,0.0000000000,-2.0221982834,-0.9964721840,0.0000000000,-2.7527581066,-1.0698592141,0.0000000000
870,0.6591313223,-1.8197297867,2.4691758577,5.4564404393,0.0000000000,-1.0562992294,-1.4826447383,0.0000000000,-1.1739341519,0.9107735558,0.0000000000
871,0.7561970153,-2.2518607358,0.5884793314,2.3518905890,0.0000000000,-0.5130562358,1.4409532123,0.0000000000,-3.0593249165,-1.4654703143,0.0000000000
872,0.4223911183,-0.6545240055,0.4541126291,-0.1711395963,0.0000000000,-1.7994936075,-1.4021468221,0.0000000000,-3.6921758093,-2.4812484112,0.0000000000
873,0.5398762742,-1.2190104662,1.5050667972,3.8597252299,0.0000000000,-0.0698302827,2.6101850605,0.0000000000,-1.8848050609,0.3620055667,0.0000000000
874,0.5389884273,-1.9075539875,-0.0537848168,-0.0590579774,0.0000000000,-1.0304437969,-0.9874552524,0.0000000000,-3.1472088207,-0.7078305300,0.0000000000
875,0.3216228314,-1.0350766638,1.9664947133,2.0240573443,0.0000000000,-0.7335995517,-0.9297729733,0.0000000000,-1.3854770433,0.7632451075,0.0000000000
876,0.4307383593,-0.5070120235,3.3869051178,3.9199036938,0.0000000000,0.8520129566,-0.6460316645,0.0000000000,-1.2249574933,-0.1435743564,0.0000000000
877,0.6997400797,-1.8873724393,-0.4645482919,0.8577598289,0.0000000000,0.3697471135,-0.4560875965,0.0000000000,-3.9755723220,-4.1471298693,0.0000000000
878,0.4759735200,-2.1555902821,0.8538044574,1.1690858640,0.0000000000,0.0186182858,0.2063683436,0.0000000000,-0.3040726187,2.2683543556,0.0000000000
879,0.5388628762,-2.5586915121,1.6792118756,1.7675743081,0.0000000000,-0.6631407435,-0.1045790790,0.0000000000,-2.3655248055,-1.7869039662,0.0000000000
880,0.5215237364,-1.0537465696,1.8570436654,4.0950570818,0.0000000000,-1.6921483714,-2.1240403002,0.0000000000,-3.2207977682,-1.2916363937,0.0000000000
881,0.5246361417,-1.5709219840,1.8283132449,1.3243872851,0.0000000000,-1.6745395838,-3.6265976527,0.0000000000,-1.4491712534,-0.7803207023,0.0000000000
882,0.7039520698,-1.2293955761,1.7933218864,3.8544190345,0.0000000000,-2.3358577194,-3.4655733003,0.0000000000,-1.3168745338,1.8558535096,0.0000000000
883,0.4422549424,-1.0294653914,0.0910972117,1.5393545165,0.0000000000,-0.2255060104,1.5695841867,0.0000000000,-4.0158098159,-2.8435107805,0.0000000000
884,0.6990089446,-2.6871683140,0.6956539469,2.8823178381,0.0000000000,-1.1708731790,-1.4134312042,0.0000000000,-1.2964791746,0.6174098704,0.0000000000
885,0.6627008400,-0.6848977478,1.4018912154,3.6381548416,0.0000000000,-1.6938382686,-2.7208895672,0.0000000000,-3.7933799774,-4.5958450028,0.0000000000
886,0.4517863069,-2.2320512426,0.0428126415,-0.0450041277,0.0000000000,-1.4624124421,-0.7033077182,0.0000000000,-2.6481853737,-1.1652485734,0.0000000000
887,0.5266942233,-1.0641277076,-0.4544614285,0.0462458256,0.0000000000,-1.3704099929,-0.6776802040,0.0000000000,-3.6051138742,-4.1537488629,0.0000000000
888,0.6813277226,-0.7771623786,2.0231365682,4.6521709052,0.0000000000,-0.7835365920,-1.6265339874,0.0000000000,-3.7631912188,-1.9813511347,0.0000000000
889,0.6421908703,-1.3232526408,1.2027507075,3.0566676730,0.0000000000,-2.2752835926,-3.4871771772,0.0000000000,-3.1093005780,-3.8695295350,0.0000000000
890,0.5439482825,-1.8459180216,1.8781793560,3.4465478090,0.0000000000,-0.2421946476,0.6948545994,0.0000000000,-3.1636207541,-3.7294915610,0.0000000000
891,0.7599662877,-1.9058665150,1.6271014794,5.0742317031,0.0000000000,-0.2377973578,-1.1768559780,0.0000000000,-1.7015351039,0.0049359321,0.0000000000
892,0.6459233586,-2.2378927335,2.2073372123,4.3997418084,0.0000000000,-0.5075398480,-0.2488382093,0.0000000000,-2.5033030271,-0.3310474073,0.0000000000
893,0.6493617910,-2.1454190202,1.8591528567,4.8668394371,0.0000000000,-1.4313548941,-1.0510264425,0.0000000000,-0.7978546228,0.8364598029,0.0000000000
894,0.4629036303,-1.5275252247,1.7906281663,3.3924327389,0.0000000000,-0.5180398984,-1.0058585802,0.0000000000,-3.2964353836,-1.4023351322,0.0000000000
895,0.6310874436,-1.9290180044,1.8441967479,3.7899395597,0.0000000000,-2.3810462076,-2.2061245149,0.0000000000,-1.7034518591,0.1395246367,0.0000000000
896,0.4953732769,-1.4174308310,1.1434450738,2.9164705660,0.0000000000,-2.8968001445,-2.5193780687,0.0000000000,-1.4279205752,0.2041513775,0.0000000000
897,0.5139658709,-1.6874090899,-0.2056412042,-0.3182108968,0.0000000000,-0.1010868199,2.9862040649,0.0000000000,-1.3358131094,0.3283902874,0.0000000000
898,0.5927000063,-1.1425320630,0.7063749674,0.9653276305,0.0000000000,-2.9082371568,-3.8342603039,0.0000000000,-3.2558769493,-2.6809402348,0.0000000000
899,0.7206133441,-2.0881663763,1.8370463452,3.6382838370,0.0000000000,-1.4306468588,-2.6398464061,0.0000000000,-1.3293969898,0.0263220478,0.0000000000
900,0.5298525110,-2.6087576127,1.2585785464,1.6434208412,0.0000000000,-0.1317064934,-0.1199111209,0.0000000000,-1.4851589106,0.5138528994,0.0000000000
901,0.7248328005,-1.0099347711,0.6378287200,3.5435667148,0.0000000000,-0.1468293577,2.0789286694,0.0000000000,-3.8558871679,-3.0147691093,0.0000000000
902,0.3630932251,-1.8591724642,0.5294729524,-0.0224640034,0.0000000000,0.3549411420,1.4113116706,0.0000000000,-2.4025367479,-0.2718315117,0.0000000000
903,0.4072950653,-2.0686117270,0.2201207651,-0.0763083675,0.0000000000,-0.7432940291,-0.5161165475,0.0000000000,-1.2455463243,-1.8090568375,0.0000000000
904,0.7272517209,-0.9791944745,2.2741668219,5.2442273677,0.0000000000,-1.0971949879,0.1721887783,0.0000000000,-3.0553845097,-0.2558639682,0.0000000000
905,0.6559552496,-1.9499238624,0.3236513350,2.4656501079,0.0000000000,-1.3148347767,-1.2240111533,0.0000000000,-3.7451185494,-1.5135123864,0.0000000000
906,0.5646050143,-1.4865367333,1.3637504217,4.5200669422,0.0000000000,-1.4858853685,-0.2422086521,0.0000000000,-2.5820933825,-0.9798827118,0.0000000000
907,0.3931262016,-1.3715927760,1.4567111108,2.4641421003,0.0000000000,0.4895082865,0.6465394697,0.0000000000,-3.7456251009,-3.1994783147,0.0000000000
908,0.6535773142,-1.6416782098,1.9287863682,3.3198686775,0.0000000000,0.6222843226,1.4641006939,0.0000000000,-3.8739235258,-2.5269712741,0.0000000000
909,0.5835687252,-2.2251399406,0.5011998171,2.3479165432,0.0000000000,-0.0152817875,-0.3749227846,0.0000000000,-3.0737939211,-2.3184673629,0.0000000000
910,0.5139905694,-0.7007115997,-0.5732683670,0.2348678314,0.0000000000,-2.3132571307,-1.4770301266,0.0000000000,-4.1411052742,-2.0800386474,0.0000000000
911,0.5100566552,-1.3715651515,-2.4237429162,-1.8749958952,0.0000000000,-2.5387535494,-3.1237298906,0.0000000000,-0.8204347844,0.1264496702,0.0000000000
912,0.4790768671,-1.2253701086,0.9870318576,3.9574263255,0.0000000000,-2.0789855270,-2.4028220136,0.0000000000,-2.3335965050,-1.3152262908,0.0000000000
913,0.4913383349,-2.3276256924,1.1222623598,2.8115460716,0.0000000000,-0.0715798679,0.4173582859,0.0000000000,-2.3817083019,-1.6784067839,0.0000000000
914,0.4628184653,-1.3309829075,2.5944714671,4.2156135771,0.0000000000,-0.6566342608,-0.0250848155,0.0000000000,-1.7436377524,0.3729326426,0.0000000000
915,0.7120947140,-1.6908249379,1.7493500090,4.2957342435,0.0000000000,-1.5549297544,-2.5391241194,0.0000000000,-1.6749280248,1.1619058287,0.0000000000
916,0.6808400750,-2.1572310636,0.1355760281,1.7388999006,0.0000000000,-1.3906870082,-0.7726432352,0.0000000000,-3.3942980850,-0.8543629082,0.0000000000
917,0.6492838550,-1.7742840068,1.9135234101,3.5477607587,0.0000000000,0.2504693925,0.7391381192,0.0000000000,-3.5961801077,-1.1877169872,0.0000000000
918,0.6224781663,-2.2598193913,2.7029440086,2.6471902302,0.0000000000,-0.2892697762,1.5598677246,0.0000000000,-0.6029307376,1.5070860472,0.0000000000
919,0.5264656333,-1.4190852624,0.8223312951,0.6939557495,0.0000000000,0.8008562487,3.3701608469,0.0000000000,-1.2002115479,1.1707447492,0.0000000000
920,0.7322293840,-1.5741869695,0.7490775818,2.8971303440,0.0000000000,-1.3440478110,-0.2865566205,0.0000000000,-3.9073658034,-2.8748144199,0.0000000000
921,0.5456074480,-1.6374819632,1.6759774267,2.9713841943,0.0000000000,-1.6269128196,-2.2098078782,0.0000000000,-3.2767478078,-1.1707558385,0.0000000000
922,0.7126443062,-1.8347835786,1.1910253038,1.8569078422,0.0000000000,-2.2685639457,-4.1030098301,0.0000000000,-2.0082599998,-2.1148276060,0.0000000000
923,0.3753950981,-1.4574105497,2.3406244882,3.2902091719,0.0000000000,-1.0869512684,0.1853060385,0.0000000000,-0.1903488251,-0.0047288010,0.0000000000
924,0.6070323788,-1.1578387487,-0.3526434619,0.7264839182,0.0000000000,-1.0697244281,-1.6502820062,0.0000000000,-4.6074799880,-3.8006249062,0.0000000000
925,0.5887975842,-1.7313937726,-0.1090583260,1.3022303351,0.0000000000,-1.0206751510,-1.9214027333,0.0000000000,-4.1248361024,-2.7893400937,0.0000000000
926,0.3806144389,-1.1180865885,-0.3347422511,1.5563873737,0.0000000000,-1.1327122575,-1.3795005402,0.0000000000,-0.1103087971,3.0922741876,0.0000000000
927,0.4986570237,-1.0770205381,1.3466279720,4.2049400429,0.0000000000,-1.2549783226,-1.3626765400,0.0000000000,-2.7416627598,0.2364702320,0.0000000000
928,0.5105479387,-1.9177780526,1.6318418857,2.7818163617,0.0000000000,-0.4525168386,2.1449703806,0.0000000000,-0.8240681991,0.4612238761,0.0000000000
929,0.6524918031,-1.8267559744,-0.7548303339,0.7946024751,0.0000000000,-1.4474247041,-0.8681853562,0.0000000000,-3.8062382165,-1.1745788244,0.0000000000
930,0.2942065059,-1.0368528192,0.1697837131,0.2033442652,0.0000000000,-0.2063334435,-0.5411625794,0.0000000000,-2.0131880329,1.1202397695,0.0000000000
931,0.6384249147,-0.8177806892,2.2712971380,5.1086203416,0.0000000000,-2.0691340947,-0.8197507661,0.0000000000,-2.0868102725,-2.0097027280,0.0000000000
932,0.6152511118,-1.8878188513,2.3025751139,3.2935017034,0.0000000000,-1.2489548943,0.3585286253,0.0000000000,-2.4329245741,0.2046053890,0.0000000000
933,0.5979164918,-1.4140994304,0.6220607185,3.7301200298,0.0000000000,0.7041337787,0.1522457964,0.0000000000,-3.5111219621,-0.7454032416,0.0000000000
934,0.6495127479,-2.5462957833,1.3853083433,1.6305521411,0.0000000000,-0.3197184790,0.5920576949,0.0000000000,-2.7337361919,-1.6408356898,0.0000000000
935,0.4746927060,-1.6559828588,3.3470073434,4.3900472277,0.0000000000,-0.8756954422,-0.3557581407,0.0000000000,-2.3443763068,-1.8807643267,0.0000000000
936,0.6365860027,-2.0822239173,0.5487934583,2.9980052096,0.0000000000,0.6896728506,0.2229858928,0.0000000000,-3.3079631633,-2.7670570086,0.0000000000
937,0.5851352550,-1.3452692261,1.3461458144,4.2826056867,0.0000000000,-0.3241739553,0.8611207577,0.0000000000,-3.7572214072,-2.2161693478,0.0000000000
938,0.6439478100,-1.2482312437,1.5437086288,3.4649928210,0.0000000000,-1.2129875953,-0.7262954534,0.0000000000,-4.1040208020,-1.5791066895,0.0000000000
939,0.4360382752,-1.0790440943,1.7384018259,4.3785304986,0.0000000000,-0.2765599122,0.4340529729,0.0000000000,-2.6614565621,-2.0578937404,0.0000000000
940,0.3281865736,-1.4629511966,0.2056704869,1.3206798504,0.0000000000,-0.8603912613,0.1070067014,0.0000000000,-2.9867425425,-1.7501224742,0.0000000000
941,0.2973615581,-1.3659577463,1.0992071945,1.5369002170,0.0000000000,-0.3147946400,1.1775313119,0.0000000000,-2.2600178331,-0.2315860137,0.0000000000
942,0.7154784342,-1.9594767503,1.0593680015,1.8649458690,0.0000000000,-2.4296502990,-3.2784629538,0.0000000000,-2.1603263139,0.3053855981,0.0000000000
943,0.4539095854,-1.9359319483,1.2436475954,2.9808481189,0.0000000000,-1.4201712953,-1.1135027501,0.0000000000,-0.7673682177,1.7981949831,0.0000000000
944,0.5581473469,-2.2532429522,1.6968121883,3.3695205263,0.0000000000,-2.0593111735,-2.0128800582,0.0000000000,-0.1161938518,0.2344338513,0.0000000000
945,0.5788849381,-0.5515119202,0.2317039738,2.4192126657,0.0000000000,-3.4791017926,-5.5708749975,0.0000000000,-1.4686487497,0.0236777332,0.0000000000
946,0.3422153802,-0.2185500991,1.4507265905,2.6152687271,0.0000000000,0.2552142306,2.3411702069,0.0000000000,-1.9332842273,-2.3093541536,0.0000000000
947,0.4225874780,-1.6156582153,-0.7851597117,-1.0963911674,0.0000000000,-0.1130796917,1.0902483760,0.0000000000,-1.5913099663,0.8895903869,0.0000000000
948,0.6619308120,-2.0576110929,2.1497670609,4.5521235615,0.0000000000,-1.2164191955,-1.1794276015,0.0000000000,-1.5784817470,0.9620616783,0.0000000000
949,0.5299275293,-0.9744395123,1.3140687396,3.0971513418,0.0000000000,2.1628924116,3.4665092489,0.0000000000,-1.7920148874,0.8246055857,0.0000000000
950,0.5240383778,-1.5704728725,0.9787152736,3.0815604473,0.0000000000,-0.9251744811,1.2214304500,0.0000000000,-1.2917101165,1.2415867955,0.0000000000
951,0.3811249058,-0.4405429441,-0.2070619930,-0.4842971262,0.0000000000,-2.2104610626,-4.1443045527,0.0000000000,-1.9077923912,-0.5659713899,0.0000000000
952,0.4911570845,-1.9265141067,1.6531518743,4.0937976383,0.0000000000,-0.5031712286,-0.4219976929,0.0000000000,-1.3084043241,0.8477948409,0.0000000000
953,0.5167352665,-1.3498464721,-0.5114262327,0.1265968322,0.0000000000,-2.7128436364,-2.7875286156,0.0000000000,-3.1746841490,-0.7940584054,0.0000000000
954,0.4990929247,-0.9125663298,1.7863137613,1.7968022030,0.0000000000,0.5033448179,-0.5818463558,0.0000000000,-3.6512673984,-1.9315142080,0.0000000000
955,0.6249185894,-1.9581077053,2.1162464823,2.8868048889,0.0000000000,0.7488665968,0.4209854660,0.0000000000,-4.2161161355,-2.0607263785,0.0000000000
956,0.5725367920,-1.7814108834,2.0102824783,3.2142072734,0.0000000000,-1.0603487045,-0.5690860327,0.0000000000,0.1174481791,2.9819800571,0.0000000000
957,0.4737536814,-1.6510220538,2.2742679002,4.5143597739,0.0000000000,-2.1333758823,-2.0360611403,0.0000000000,-1.3358635920,-0.4851677704,0.0000000000
958,0.5896647518,-1.1683277558,2.0915490162,3.6658425653,0.0000000000,-2.5870689986,-3.2013325829,0.0000000000,-1.8285317784,1.2846711290,0.0000000000
959,0.6210758921,-2.0351085870,1.4515146510,3.6214689972,0.0000000000,-0.9437631312,1.5759944833,0.0000000000,-1.2468663999,-0.7012679969,0.0000000000
960,0.4041486886,-1.6543325382,0.9697923563,1.5620589921,0.0000000000,0.7645694289,0.5565870065,0.0000000000,-1.2216579764,2.0753945412,0.0000000000
961,0.4980637211,-1.2064037684,-0.5626442654,2.2935902752,0.0000000000,-1.3250835739,0.0141136900,0.0000000000,-2.0275139928,1.1405828545,0.0000000000
962,0.3629845403,-1.0790091125,-0.1055215901,1.5666802289,0.0000000000,-2.7867273701,-3.1648542599,0.0000000000,-0.5758738698,-0.5787638981,0.0000000000
963,0.5715737465,-1.5642973903,2.0544432614,3.5301156815,0.0000000000,-1.9833872486,-2.0173172647,0.0000000000,-1.8584248884,0.6811656906,0.0000000000
964,0.7346832670,-1.8677460301,2.7584817389,5.1484655213,0.0000000000,-0.5022326357,-1.9859824874,0.0000000000,-2.0124699400,-1.2104163182,0.0000000000
965,0.7336700599,-1.9190633289,1.5191660177,4.3731184303,0.0000000000,0.5358553211,0.5671979828,0.0000000000,-2.1492936987,0.5850713305,0.0000000000
966,0.5470839100,-1.9241725785,1.7185645946,2.7031772140,0.0000000000,-0.8259343940,0.6969409213,0.0000000000,-2.3999457663,-3.0507855489,0.0000000000
967,0.5421798210,-1.7995611813,1.2675912325,2.5459206533,0.0000000000,-0.9194674740,-0.8283548468,0.0000000000,-0.8936538681,2.9324095089,0.0000000000
968,0.7020463567,-2.7456607231,0.4688986530,1.1132963552,0.0000000000,-0.3958928110,0.3876795762,0.0000000000,-2.3832892360,-0.9709857423,0.0000000000
969,0.5322463591,-1.4425642475,2.5227901155,4.3315963033,0.0000000000,0.8372110169,0.7894462042,0.0000000000,-1.5725324985,0.6802796420,0.0000000000
970,0.3666815739,-0.7717427372,-2.7044265029,-1.9715683694,0.0000000000,-0.5087833446,-0.4298743979,0.0000000000,-0.7717715757,-0.3678485465,0.0000000000
971,0.5846035235,-0.8044998702,0.9269308803,3.6582394983,0.0000000000,-1.2555220535,-2.6469625261,0.0000000000,-4.2145748589,-3.9371962775,0.0000000000
972,0.5869297978,-2.2184934291,1.4029350840,3.0152783684,0.0000000000,-1.5354169319,-0.6719619306,0.0000000000,0.1124612358,1.5043473618,0.0000000000
973,0.4257694654,-1.2547685311,2.5293507094,4.0613848540,0.0000000000,0.0778218949,-0.3297431185,0.0000000000,-1.8499212841,0.9298746780,0.0000000000
974,0.3789236024,-1.7288555233,2.0147678450,1.8611448224,0.0000000000,0.8310425970,-0.0580021844,0.0000000000,-2.2777914900,-0.6298786547,0.0000000000
975,0.7706170581,-1.2258725655,1.0948968359,3.3946754553,0.0000000000,-0.4375585336,1.2483171652,0.0000000000,-4.2468788210,-3.7639077007,0.0000000000
976,0.5664776427,-2.1592211810,0.2584280235,0.4997443831,0.0000000000,-0.0516973183,1.7093238259,0.0000000000,-2.7283261369,-3.0192232530,0.0000000000
977,0.4456297928,-1.2613459449,-0.2391832164,1.5760853939,0.0000000000,1.0240847913,1.8670278037,0.0000000000,-1.1286557017,1.9424614047,0.0000000000
978,0.5334405768,-1.7588670643,0.9261018356,2.4453692257,0.0000000000,-0.1626845909,-0.4131129218,0.0000000000,-3.9542868562,-3.1033120552,0.0000000000
979,0.4587989148,-1.6175193464,0.3585128640,1.1659306939,0.0000000000,1.7943648434,1.5755884747,0.0000000000,0.2798753114,2.5313860282,0.0000000000
980,0.4945144693,-1.2996636364,2.4557435735,0.9291230357,0.0000000000,0.1005208755,1.3415853037,0.0000000000,-1.1771188805,1.3408089775,0.0000000000
981,0.4111432636,-1.3992741646,0.4800407122,1.3017911041,0.0000000000,-0.2692295575,-0.9772143628,0.0000000000,-3.7015004733,-2.0842341332,0.0000000000
982,0.6140862842,-2.4345855954,-0.4770620509,-0.4676317072,0.0000000000,-0.8923005206,0.5584553617,0.0000000000,-0.5227553947,1.3284507485,0.0000000000
983,0.6181463830,-0.6500075634,1.9480853485,3.2698172741,0.0000000000,0.3836225056,2.0511966565,0.0000000000,-3.8229566009,-1.1451330658,0.0000000000
984,0.6018388645,-0.8050606144,1.2710022699,3.7123867358,0.0000000000,-3.5307254653,-3.9513897271,0.0000000000,-1.7557168704,0.4702521663,0.0000000000
985,0.5744349704,-2.4658419620,1.4190116440,1.8361201785,0.0000000000,0.2284732435,2.3698992022,0.0000000000,-2.2761190820,-1.8069186057,0.0000000000
986,0.5209849114,-1.6044138737,1.1372055193,2.4997626314,0.0000000000,-2.0955078487,0.5338862906,0.0000000000,-2.8189055314,-1.7297888846,0.0000000000
987,0.4436701574,-1.6720785908,1.2250243236,0.1368281753,0.0000000000,-1.8901986910,-1.5637412171,0.0000000000,-2.4101277576,-1.2807540318,0.0000000000
988,0.5166566761,-1.5299729148,1.3822309957,4.8940144934,0.0000000000,0.1665927023,0.4851966471,0.0000000000,-1.9959016649,0.4611450894,0.0000000000
989,0.6552172582,-0.6353386517,1.9515729164,1.9650362738,0.0000000000,-0.5991396546,-0.0408787633,0.0000000000,-1.0960130866,3.5547149860,0.0000000000
990,0.6050951311,-2.1199265520,2.2251964977,4.8663598914,0.0000000000,-0.4967350495,-0.8441525908,0.0000000000,-2.2180838793,-0.3883528540,0.0000000000
991,0.3991241883,-1.6931198899,0.4301012868,-0.4376436196,0.0000000000,0.4391269554,-0.5594391988,0.0000000000,-2.8650849972,-1.6331152535,0.0000000000
992,0.4949853285,-0.7959697522,2.0870266835,4.4947774564,0.0000000000,-0.7472139158,-0.6494193127,0.0000000000,-2.6522768229,-0.0664703041,0.0000000000
993,0.6909393562,-2.3876241662,0.4405681709,0.7857065418,0.0000000000,-0.7444858886,1.5105930851,0.0000000000,-2.1465986192,-1.3177424507,0.0000000000
994,0.5789126846,-1.2921939207,3.4261364641,3.4551669326,0.0000000000,-0.2705341460,-1.1342017315,0.0000000000,-2.7455970814,-2.9260688407,0.0000000000
995,0.5855155732,-1.4161588695,0.7999416864,2.1053026116,0.0000000000,-2.6442266419,-4.9101773747,0.0000000000,-1.9957451543,0.3104175289,0.0000000000
996,0.3393436509,-0.7748061385,0.8879165037,0.1910315077,0.0000000000,-1.6580701756,-0.8282490665,0.0000000000,-2.8701577937,-1.9034849594,0.0000000000
997,0.5519392621,-1.9982936029,2.4806859605,3.6568338550,0.0000000000,-0.7863930035,0.4895150012,0.0000000000,-2.4232027619,-2.0276670497,0.0000000000
998,0.7667430470,-1.8997925466,1.6662345214,4.0115720923,0.0000000000,-1.3584038794,-2.2562383365,0.0000000000,-2.8038178245,-0.2358669812,0.0000000000
999,0.5367449262,-0.5345030131,2.2162068433,5.4072043387,0.0000000000,-0.7679643321,-0.8393339528,0.0000000000,-1.9426912046,-1.0602527189,0.0000000000
1000,0.6138432032,-1.7300601806,1.2683498367,2.4576921037,0.0000000000,0.0438996242,-1.0586438620,0.0000000000,-3.6509655818,-3.8268794987,0.0000000000
